created_at,from_user,geo_latitude,geo_longitude,geo_type,geotagged,id,iso_language_code,location,profile_image_url,source,text,to_user
"Mon, 25 Jan 2010 05:45:27 +0000","MrRKR",,,"",0,8181388794,"fi","ÜT: 18.21182,-71.106755","http://a3.twimg.com/profile_images/640066493/eoo___normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@Monikin2 toy n lotusz!!!!! Y tu?","Monikin2"
"Mon, 25 Jan 2010 05:42:01 +0000","WesleyLaine",,,"",0,8181299400,"en","Port-au-Prince, Haiti.","http://a1.twimg.com/profile_images/648625188/yele_text_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","RT @wyclef: RT @findtheshit: @wyclef new music video featuring Mavado! &quot;Hold On&quot; dedicated to Jimmy O &amp; Haiti! http://bit.ly/742RkA",""
"Mon, 25 Jan 2010 05:41:47 +0000","WesleyLaine",,,"",0,8181293373,"en","Port-au-Prince, Haiti.","http://a1.twimg.com/profile_images/648625188/yele_text_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","RT @wyclef: RT @rsvp89: &quot; From the ashes we shall rise &quot; - @wyclef 1-877-994-2484 iTunes.com/Haiti www.yele.org Text (cont) http://tl.gd ...",""
"Mon, 25 Jan 2010 05:37:59 +0000","CarlosMGarciaR",,,"",0,8181193937,"es","ÜT: 18.904997,-70.715464","http://a3.twimg.com/profile_images/649512643/46122452_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","Ya los sabe, yo tmbnRT @MarimarCabrera: Hay carajoo. Hahahaha no vuelven a oir de mi hasta manianaaa bieen tardee  (cont) http://tl.gd/56kod",""
"Mon, 25 Jan 2010 05:35:18 +0000","maomusic",,,"",0,8181123490,"","Mao, Valverde","http://a3.twimg.com/profile_images/264952865/mm_normal.jpg","&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;","http://bit.ly/6hAo59",""
"Mon, 25 Jan 2010 05:35:07 +0000","maomusic",,,"",0,8181118533,"","Mao, Valverde","http://a3.twimg.com/profile_images/264952865/mm_normal.jpg","&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;","http://bit.ly/5mnjDJ",""
"Mon, 25 Jan 2010 05:34:51 +0000","maomusic",,,"",0,8181111051,"","Mao, Valverde","http://a3.twimg.com/profile_images/264952865/mm_normal.jpg","&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;","http://bit.ly/7gOc5S",""
"Mon, 25 Jan 2010 05:34:35 +0000","maomusic",,,"",0,8181104308,"","Mao, Valverde","http://a3.twimg.com/profile_images/264952865/mm_normal.jpg","&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;","http://bit.ly/5yf1XI",""
"Mon, 25 Jan 2010 05:34:25 +0000","maomusic",,,"",0,8181099841,"","Mao, Valverde","http://a3.twimg.com/profile_images/264952865/mm_normal.jpg","&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;","http://bit.ly/69soZs",""
"Mon, 25 Jan 2010 05:34:11 +0000","maomusic",,,"",0,8181093537,"","Mao, Valverde","http://a3.twimg.com/profile_images/264952865/mm_normal.jpg","&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;","http://bit.ly/6n8NZh",""
"Mon, 25 Jan 2010 05:33:58 +0000","maomusic",,,"",0,8181087891,"","Mao, Valverde","http://a3.twimg.com/profile_images/264952865/mm_normal.jpg","&lt;a href=&quot;http://www.facebook.com/twitter&quot; rel=&quot;nofollow&quot;&gt;Facebook&lt;/a&gt;","http://bit.ly/7CjoPr",""
"Mon, 25 Jan 2010 05:33:01 +0000","FerreiraCarlos",,,"",0,8181061969,"es","ÜT: 19.554928,-71.071603","http://a3.twimg.com/profile_images/627798719/Pa_twitter_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","@claritzap ♥u!","claritzap"
"Mon, 25 Jan 2010 05:29:33 +0000","DELKYBETTY",,,"",0,8180966810,"it","ÜT: 19.703117,-71.413795","http://a1.twimg.com/profile_images/588768132/IMG00492-20091207-0919_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@Andy_Estrella. Hola tuuuu","Andy_Estrella"
"Mon, 25 Jan 2010 05:26:57 +0000","AuntCatricia",,,"",0,8180898192,"en","Port-au-Prince, Haiti","http://a1.twimg.com/profile_images/491692744/1AAC_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","The soul of Ayiti (Haiti) will never break!",""
"Mon, 25 Jan 2010 05:26:19 +0000","Dahianita_",,,"",0,8180881512,"es","Esperanza, Valverde","http://a3.twimg.com/profile_images/627175815/Angelito_Final_Genius_009_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","RT @DiederJ: #nowplaying Desde cuando - Alejandro Sanz...camino a casa...&gt; Al paso ehhh !!",""
"Mon, 25 Jan 2010 05:23:45 +0000","ms_aarika",,,"",0,8180813004,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/649695417/yelehait23_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","Twitter with it's ghetto behind trending topics... #DoesntMeanYourBlack?! Who in the Sam Hill is responsible for this one? #cmonson",""
"Mon, 25 Jan 2010 05:22:12 +0000","TravelOTC",18.5424,-72.3433,"Point",1,8180771599,"en","18.542400, -72.343300","http://a1.twimg.com/profile_images/65580828/TravelOTCLogo_normal.png","&lt;a href=&quot;http://traveloffthecuff.com/&quot; rel=&quot;nofollow&quot;&gt;Travel Off The Cuff&lt;/a&gt;","WSJ Photographers Document Chaos in Haiti: January 20, 2010 : http://totc.us/cga #TOTC_Pop_Photo",""
"Mon, 25 Jan 2010 05:21:34 +0000","yoryito20",19.5589,-71.0922,"Point",1,8180754048,"es","19.558900, -71.092200","http://a3.twimg.com/profile_images/582898707/6454_132373565055_734930055_3588929_5988684_n_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","Aqui en un sustituto de nuestra casa el poli...tocando al unisono yeahhh http://tweetphoto.com/9543925",""
"Mon, 25 Jan 2010 05:17:19 +0000","maomusic",,,"",0,8180634304,"es","Mao, Valverde","http://a3.twimg.com/profile_images/264952865/mm_normal.jpg","&lt;a href=&quot;http://apiwiki.twitter.com/&quot; rel=&quot;nofollow&quot;&gt;API&lt;/a&gt;","Farruko - Copiaeras http://tinyurl.com/yaqrag7",""
"Mon, 25 Jan 2010 05:17:00 +0000","mibazaar",,,"",0,8180625357,"en","iPhone: 18.539207,-72.33613","http://a3.twimg.com/profile_images/607537379/logo_qd_std_normal.gif","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","Haiti Volunteer Opportunities - #allforgood #haiti #googlemaps: There are lot of people wanting to help out with t... http://bit.ly/56MzI8",""
"Mon, 25 Jan 2010 05:11:42 +0000","CaribFeed",,,"",0,8180477071,"en","Caribbean!!!","http://s.twimg.com/a/1264119427/images/default_profile_0_normal.png","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","More Jamaican medics heading for Haiti: KINGSTON, Jamaica (JIS) — A medical team from the Ministry of Health... http://2g7a3.tk
 #caribbean",""
"Mon, 25 Jan 2010 05:11:41 +0000","CaribFeed",,,"",0,8180476486,"en","Caribbean!!!","http://s.twimg.com/a/1264119427/images/default_profile_0_normal.png","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","Jamaica refuses US extradition request: KINGSTON, Jamaica (OPM) — The Minister of Justice, Senator Dorothy L... http://g7li1.tk
 #caribbean",""
"Mon, 25 Jan 2010 05:11:39 +0000","CaribFeed",,,"",0,8180475629,"en","Caribbean!!!","http://s.twimg.com/a/1264119427/images/default_profile_0_normal.png","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","President Obama Changes Tone Ahead of State of the Union Address – ABC News: The Age


President Obama Chang... http://wdk8x.tk
 #caribbean",""
"Mon, 25 Jan 2010 05:11:37 +0000","CaribFeed",,,"",0,8180474560,"en","Caribbean!!!","http://s.twimg.com/a/1264119427/images/default_profile_0_normal.png","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","Lebanon says Ethiopian plane crash site located – Reuters: AFP


Lebanon says Ethiopian plane crash site loc... http://m09pa.tk
 #caribbean",""
"Mon, 25 Jan 2010 05:11:36 +0000","CaribFeed",,,"",0,8180474232,"en","Caribbean!!!","http://s.twimg.com/a/1264119427/images/default_profile_0_normal.png","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","Christmas Bombing Try Is Hailed by bin Laden – New York Times: ABC News


Christmas Bombing Try Is Hailed by... http://tl8oh.tk
 #caribbean",""
"Mon, 25 Jan 2010 05:05:58 +0000","WesleyLaine",,,"",0,8180313442,"en","Port-au-Prince, Haiti.","http://a1.twimg.com/profile_images/648625188/yele_text_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","RT @wyclef: ::::Download performances  from Help Haiti Now Telethon at www.itunes.com/haiti :::: All proceeds will go to Haiti Earthquak ...",""
"Mon, 25 Jan 2010 05:05:49 +0000","fredodupoux",,,"",0,8180309643,"eo","ÜT: 18.525769,-72.275438","http://a3.twimg.com/profile_images/515894155/FDX_8704-Edit-2_normal.jpg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","@MartineATF loooooooooooooooooooooool","MartineATF"
"Mon, 25 Jan 2010 05:04:47 +0000","WesleyLaine",,,"",0,8180278955,"en","Port-au-Prince, Haiti.","http://a1.twimg.com/profile_images/648625188/yele_text_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","@shes730 yep totally missed that...(embarassed now) lol","shes730"
"Mon, 25 Jan 2010 05:04:22 +0000","maomusic",,,"",0,8180266867,"es","Mao, Valverde","http://a3.twimg.com/profile_images/264952865/mm_normal.jpg","&lt;a href=&quot;http://apiwiki.twitter.com/&quot; rel=&quot;nofollow&quot;&gt;API&lt;/a&gt;","Farruko - Copiaeras.mp3 http://tinyurl.com/yaqrag7",""
"Mon, 25 Jan 2010 05:02:17 +0000","jdspop",,,"",0,8180205835,"en","PhillaPa","http://a1.twimg.com/profile_images/270094622/spamshuttle_normal.jpg","&lt;a href=&quot;/devices&quot; rel=&quot;nofollow&quot;&gt;txt&lt;/a&gt;","@PleaseAdvise funny, i had some just last night. Ceviche that is, not revenge.","PleaseAdvise"
"Mon, 25 Jan 2010 05:02:03 +0000","FerreiraCarlos",,,"",0,8180198285,"es","ÜT: 19.554928,-71.071603","http://a3.twimg.com/profile_images/627798719/Pa_twitter_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","A ver una Movie... a dormir... manana Gym+Peluquería+organizar algunas ideas!! Gud Nait Twitteros!!!",""
"Mon, 25 Jan 2010 04:56:46 +0000","CarlosMGarciaR",,,"",0,8180041484,"es","ÜT: 18.904997,-70.715464","http://a3.twimg.com/profile_images/649512643/46122452_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","Yaaaaaaayyyyyy, I love you marimar , muahhh!@MarimarCabrera  http://myloc.me/3bpXA",""
"Mon, 25 Jan 2010 04:48:43 +0000","JannyFz",,,"",0,8179808490,"en","ÜT: 19.558728,-71.079391","http://a1.twimg.com/profile_images/630935424/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","Take Me in Into Your Darkest Hour, And I'll Never Desert You!",""
"Mon, 25 Jan 2010 04:47:54 +0000","Kag_dude",,,"",0,8179784394,"es","ÜT: 18.904331,-70.716129","http://a1.twimg.com/profile_images/393204612/kois_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@kapioka bar Constanza......lol  http://myloc.me/3bpb3","kapioka"
"Mon, 25 Jan 2010 04:46:45 +0000","shastadp",,,"",0,8179750641,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/562887491/Sept30sideeyegraphicpen_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","i fell down the stairs at work today. on the floor, as customers gawked, i said, &quot;be careful on the stairs, folks!&quot; no one laughed, lol. #fb",""
"Mon, 25 Jan 2010 04:46:35 +0000","thehaitian",,,"",0,8179746009,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@EastDallasAlice that is for sure. Already thought about the tax hit I am going to take on ur donations. Nvrtheless, no regrets,","EastDallasAlice"
"Mon, 25 Jan 2010 04:44:47 +0000","thehaitian",,,"",0,8179692563,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","I give up. Another crazy day at GH tomorrow. Doc Alison staying, thanks to tweeps. It was a good day. Good Night.",""
"Mon, 25 Jan 2010 04:44:21 +0000","AuntCatricia",,,"",0,8179679630,"en","Port-au-Prince, Haiti","http://a1.twimg.com/profile_images/491692744/1AAC_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","We will not give up! We will stand strong and unite...........L'union fait la force!",""
"Mon, 25 Jan 2010 04:43:53 +0000","AuntCatricia",,,"",0,8179665440,"en","Port-au-Prince, Haiti","http://a1.twimg.com/profile_images/491692744/1AAC_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","who really need our help right now.....thanks a billion! I really appreciate it...",""
"Mon, 25 Jan 2010 04:42:49 +0000","AuntCatricia",,,"",0,8179634223,"en","Port-au-Prince, Haiti","http://a1.twimg.com/profile_images/491692744/1AAC_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","Hope For Haiti Now has raised over $58 million...Let's keep it going. Please continue to keep hope alive by donating to help Haiti who",""
"Mon, 25 Jan 2010 04:40:13 +0000","glainhaiti",,,"",0,8179556690,"en","Petionville Haiti","http://a3.twimg.com/profile_images/544352385/Pictures_for_Blog_normal.jpg","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","Help the orphans.... Another Update from Dixie- January 24: 24 January 2010    9:10 PM
We finally received confirm... http://bit.ly/7B988G",""
"Mon, 25 Jan 2010 04:40:10 +0000","thehaitian",,,"",0,8179555161,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@EastDallasAlice How do u mean?(Like ur handle, btw)","EastDallasAlice"
"Mon, 25 Jan 2010 04:39:25 +0000","CaribFeed",,,"",0,8179531613,"en","Caribbean!!!","http://s.twimg.com/a/1264119427/images/default_profile_0_normal.png","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","MONEAGUE PRIMARY AND JUNIOR HIGH GETS ENRICHMENT ROOM | The Kingston Chronicle: Executive Director of Digice... http://ikl8j.tk
 #caribbean",""
"Mon, 25 Jan 2010 04:39:23 +0000","CaribFeed",,,"",0,8179530605,"en","Caribbean!!!","http://s.twimg.com/a/1264119427/images/default_profile_0_normal.png","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","Christmas Bombing Try Is Hailed by bin Laden – New York Times: The Hindu


Christmas Bombing Try Is Hailed b... http://zgbc2.tk
 #caribbean",""
"Mon, 25 Jan 2010 04:39:21 +0000","CaribFeed",,,"",0,8179529543,"en","Caribbean!!!","http://s.twimg.com/a/1264119427/images/default_profile_0_normal.png","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","Man Rescued From Rubble After 11 Days – Wall Street Journal: Reuters


Man Rescued From Rubble After 11 Days... http://7v0pe.tk
 #caribbean",""
"Mon, 25 Jan 2010 04:39:20 +0000","CaribFeed",,,"",0,8179529186,"en","Caribbean!!!","http://s.twimg.com/a/1264119427/images/default_profile_0_normal.png","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","Media Notes: Howard Kurtz on the Scott Brown story – Washington Post: Telegraph.co.uk (blog)


Media Notes: ... http://he5t9.tk
 #caribbean",""
"Mon, 25 Jan 2010 04:39:19 +0000","CaribFeed",,,"",0,8179528702,"en","Caribbean!!!","http://s.twimg.com/a/1264119427/images/default_profile_0_normal.png","&lt;a href=&quot;http://twitterfeed.com&quot; rel=&quot;nofollow&quot;&gt;twitterfeed&lt;/a&gt;","Mobile Vet Clinic to Aid Haiti Animal Relief Efforts: The Animal Relief Coalition for Haiti will be able to ... http://bhaec.tk
 #caribbean",""
"Mon, 25 Jan 2010 04:35:50 +0000","WesleyLaine",,,"",0,8179422089,"en","Port-au-Prince, Haiti.","http://a1.twimg.com/profile_images/648625188/yele_text_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","@shes730 depends on how much you drunk, lol","shes730"
"Mon, 25 Jan 2010 04:33:35 +0000","thehaitian",,,"",0,8179351685,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@LaunchStyles thank u very much.","LaunchStyles"
"Mon, 25 Jan 2010 04:32:58 +0000","thehaitian",,,"",0,8179332319,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@AMYCHAMP I would have a few words for him..how did he get caught?","AMYCHAMP"
"Mon, 25 Jan 2010 04:31:47 +0000","maomusic",,,"",0,8179295333,"es","Mao, Valverde","http://a3.twimg.com/profile_images/264952865/mm_normal.jpg","&lt;a href=&quot;http://apiwiki.twitter.com/&quot; rel=&quot;nofollow&quot;&gt;API&lt;/a&gt;","Trebol Clan – No Es Un Adios, Si No Un Hasta Luego http://tinyurl.com/y88ggnp",""
"Mon, 25 Jan 2010 04:31:28 +0000","richardsession",,,"",0,8179285326,"en","Port-au-Prince","http://a3.twimg.com/profile_images/628697149/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","Shout out to Curtis Granderson still doing his thing in the area #detroit",""
"Mon, 25 Jan 2010 04:30:45 +0000","thehaitian",,,"",0,8179262952,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@AMYCHAMP that's just cold and wrong. Being here has really helped me get dirty. Its been cathartic. Mourning. Love2meet that thief one day","AMYCHAMP"
"Mon, 25 Jan 2010 04:20:39 +0000","thehaitian",,,"",0,8178947072,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@AMYCHAMP what was the scam. Net on BB is weak.","AMYCHAMP"
"Mon, 25 Jan 2010 04:20:07 +0000","thehaitian",,,"",0,8178929434,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@kiskeacity Haitian docs are there but kinda in the background. No longer a Haitian hospital tho the haitian hospital dir running around.","kiskeacity"
"Mon, 25 Jan 2010 04:19:39 +0000","maomusic",,,"",0,8178914095,"eo","Mao, Valverde","http://a3.twimg.com/profile_images/264952865/mm_normal.jpg","&lt;a href=&quot;http://apiwiki.twitter.com/&quot; rel=&quot;nofollow&quot;&gt;API&lt;/a&gt;","FL Studio 9 XXL http://tinyurl.com/y9esvnn",""
"Mon, 25 Jan 2010 04:19:16 +0000","fredodupoux",,,"",0,8178902379,"en","ÜT: 18.525769,-72.275438","http://a3.twimg.com/profile_images/515894155/FDX_8704-Edit-2_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@RAMhaiti good night.","RAMhaiti"
"Mon, 25 Jan 2010 04:19:13 +0000","richardsession",,,"",0,8178900817,"en","Port-au-Prince","http://a3.twimg.com/profile_images/628697149/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","@BSisFresh Yeah I'd like to keep it that way.","bsisfresh"
"Mon, 25 Jan 2010 04:17:11 +0000","thehaitian",,,"",0,8178836427,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@AMYCHAMP Damn!!! Is that real?","AMYCHAMP"
"Mon, 25 Jan 2010 04:16:30 +0000","InternetHaiti",,,"",0,8178814356,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","@lakersdude09 received your email. Not supporting individual fundraiser. We encourage donation via credible org. like RedCross of Oxfam.","lakersdude09"
"Mon, 25 Jan 2010 04:16:16 +0000","thehaitian",,,"",0,8178806523,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@EastDallasAlice I don't claim to be. In fact I clearly state it. U have too much confidence in the tax code. Charities! Whr2start!!","EastDallasAlice"
"Mon, 25 Jan 2010 04:13:58 +0000","thehaitian",,,"",0,8178732823,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","As I was leaving the hospital2nite, 2 men were wheeling in a foul odored dead body on a guerney. Kinda surreal. Where is the morgue?#haiti",""
"Mon, 25 Jan 2010 04:11:48 +0000","richardsession",,,"",0,8178661106,"en","Port-au-Prince","http://a3.twimg.com/profile_images/628697149/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","@BSisFresh It's funny.  I made that logo in like 5 min","bsisfresh"
"Mon, 25 Jan 2010 04:11:19 +0000","richardsession",,,"",0,8178645690,"en","Port-au-Prince","http://a3.twimg.com/profile_images/628697149/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","RT @BSisFresh RT @JewellsGem: For those of u upset @lilduval, here is the link to tutor w/DPS http://tinyurl.com/ycvp85c",""
"Mon, 25 Jan 2010 04:10:25 +0000","ayeete",,,"",0,8178616018,"en","Petion-Ville, Haiti","http://a3.twimg.com/profile_images/636529969/n1806018_37743785_7355_normal.jpg","&lt;a href=&quot;http://twitter.com/&quot;&gt;web&lt;/a&gt;","gunshot in PV again",""
"Mon, 25 Jan 2010 04:08:32 +0000","thehaitian",,,"",0,8178553504,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@kiskeacity When giving away oranges, patients complained about not being able to talk to Haitian press. Seems they have smthng to say#haiti","kiskeacity"
"Mon, 25 Jan 2010 04:06:52 +0000","InternetHaiti",,,"",0,8178499122,"en","Port-au-Prince, Haiti","http://a3.twimg.com/profile_images/589008659/multi.link_final_normal.jpeg","&lt;a href=&quot;http://www.atebits.com/&quot; rel=&quot;nofollow&quot;&gt;Tweetie&lt;/a&gt;","@lakersdude09 email me via http://multilink.ht with your details and what you want to discuss...","lakersdude09"
"Mon, 25 Jan 2010 04:06:17 +0000","JannyFz",,,"",0,8178479921,"nl","ÜT: 19.558728,-71.079391","http://a1.twimg.com/profile_images/630935424/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","PQ sera Q no Me sale el 3G de Orangeee!?",""
"Mon, 25 Jan 2010 04:05:27 +0000","thehaitian",,,"",0,8178451828,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@EastDallasAlice LOL! I guess some do.","EastDallasAlice"
"Mon, 25 Jan 2010 04:04:40 +0000","thehaitian",,,"",0,8178424861,"no","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@tiuhuru it takes all types!!!!","tiuhuru"
"Mon, 25 Jan 2010 04:04:32 +0000","JannyFz",,,"",0,8178419936,"es","ÜT: 19.558728,-71.079391","http://a1.twimg.com/profile_images/630935424/twitterProfilePhoto_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","Graciias! Yaa, toy debajo de la Cama :p RT @raffygil: Dios mio, cuidate amor por ahi!! RT @JannyFz: O en la Duarte o por la Independecia!",""
"Mon, 25 Jan 2010 04:04:08 +0000","thehaitian",,,"",0,8178406682,"en","ÜT: 18.498562,-71.353116","http://a1.twimg.com/profile_images/96014416/1236871052445_normal.jpg","&lt;a href=&quot;http://ubertwitter.com&quot; rel=&quot;nofollow&quot;&gt;UberTwitter&lt;/a&gt;","@awakeningaimee that's great. We could use u down here. Let me know if you need help arranging. Peace and love to you.","awakeningaimee"
